Ticket id,Interaction id,Interaction date,Mailbox,Ticket Summary,Interaction content,Innso TYPOLOGY_TICKET ,y1,y2,y3,y4,Unnamed: 11,Unnamed: 12,y,intent,tone,resolution
22985,64262,,support.eu@Company.com,company support issue submit,,In-App Purchase / Unauthorised charges- bank account,In-App Purchase ,Problem/Fault,Payment issue,Risk Control,,,Problem/Fault,Problem/Fault,Payment issue,Risk Control
22981,64254,44805.44236,support.eu@Company.com,,how do cancel this transaction as no longer have this phone as it has broken and m paying every month fir no reason get outlook for android,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22981,64267,44805.45694,support.eu@Company.com,,we hope you re doing well this email is regarding your concern about cancelling your subscription due to privacy concerns we do not have the necessary permission to cancel subscriptions on behalf of our users but will do my absolute best to assist you with your inquiry by providing you the cancellation steps but if you run into any issues while following them you will also find below what information we require from you to be able to investigate please follow the next guideline to solve your issue from your computer access the official website login to https id cloud company com cas portal login html and go to payment and purchases subscriptions password free payments and touch remove please note that if you access the website from your phone you must enable desktop version for the payment and purchases tab to show up if the subscription disappears from your account it indicates that it has been cancelled successfully once cancelled no deduction will be made from your account from the following month onward if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address your request g cancel company cloud subscription cancel company music subscription cancel company video subscription proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely ram se is the provider of company mobile services to company and honor device owners in,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22979,64248,44805.43194,support.eu@Company.com,Re.No.B-8DM27328KB964582F Start Date: 23.12.2021 Last debit on 23.08.2022,"Dear Sir Urban Ladies, I have no longer tried my Huawai cell phone so I tried to log in with my new cell phone as described from you as described from you but I did not work, I did not work so that payment via PayPal can no longer be debited from PayPal because I have no other way to do the subscription with you if there is another sung r This problem I am grateful because I am grateful from my new cell phoneAccount to access that the subscription with them is",In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Problem/Fault,Payment issue,Risk Control,,,Problem/Fault,Problem/Fault,Payment issue,Risk Control
22979,64251,44805.43958,support.de@Company.com,terminate subscription,"Dear woman Thank you for deciding to have decided. We hope that you are fine This email refers to your concern that the subscription is not worried. I understand your concerns very well and I will do my best to offer you the best solution so that our internal team to help you need the following information from you your company ID phone number with the regional area your request b Company ClOudSubscription Ndigen Company Music Subscription Ndigen Company Video Subscription The Transactions If the payment is made with your bank card. Copy of your account statement with the prints from Company SE and the final digits of your bank card If the payment is made with PayPal is a screenshot of the payment with your phone.A screenshot of the telephone bill that shows the born from Company SE does not show us to speak to us if we will help you with friendly Gru customer service The Company SE is a company under Irish law, based in Company SERegistration on the dear ladies dear men I have no longer tried my huawai cell phone so I tried to log in with my new cell phone as described from you, but I did not work but I did not work so that payment on PayPal can no longer be debited from PayPal because I have no other.to access the Huawai account that the subscription with them is",In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22960,64196,44805.37222,support.eu@Company.com,,I would like to end with these atnoions because I will change my phone,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22960,64207,44805.38472,support.eu@Company.com,cancel subscription,would be more than happy to assist you with your inquiry based on our understanding your issue related to canceling subscription from your computer access the official website login to https id cloud company com cas portal login html and go to payment and purchases subscriptions password free payments and touch remove please note that if you access the website from your phone you must enable desktop version for the payment and purchases tab to show up if the subscription disappears from your account it indicates that it has been canceled successfully once canceled no deduction will be made from your account from the following month onward if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address your request g cancel company cloud subscription cancel company music subscription cancel company video subscription proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts for your understanding sincerely alexandra se is the provider of company mobile services to company and honor device owners in,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22955,64179,44805.35486,support.eu@Company.com,,I want to cancel my subscription as of October how should that mvgr,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22955,64282,44805.47917,support.eu@Company.com,,we hope you re doing well this email is regarding your concern about cancelling your subscription due to privacy concerns we do not have the necessary permission to cancel subscriptions on behalf of our users but will do my absolute best to assist you with your inquiry by providing you the cancellation steps but if you run into any issues while following them you will also find below what information we require from you to be able to investigate please follow the next guideline to solve your issue from your company phone settings account center payment and purchases subscriptions and tap the service you wish to cancel the subscription for from your computer access the official website login to https id cloud company com cas portal login html and go to payment and purchases subscriptions password free payments and touch remove please note that if you access the website from your phone you must enable desktop version for the payment and purchases tab to show up if the subscription disappears from your account it indicates that it has been cancelled successfully once cancelled no deduction will be made from your account from the following month onward if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address your request g cancel company cloud subscription cancel company music subscription cancel company video subscription proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely ram se is the provider of company mobile services to company and honor device owners in ik wil mijn abonnement opzeggen per oktober hoe moet dat mvgr amorison,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22952,64170,44805.34861,support.eu@Company.com,,hello I would like to end my subscription because I am not originally from this cordially Mrs. Pons sent from my orange phone,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22952,64181,44805.35694,support.eu@Company.com,,hello thank you having contact company we are that you are going to this email follows your require for how to cancel a subscription if you are invoicing for a subscription a company product it means that you are subscribing to you by the pass or that you have subscribed a free trial that you have forgotten to be built if you wish to cancel please follow one of the Thodes below from your L Phone Company AccanyType on the service for which you wish to cancel subscription from your computer AC to the official website Connect HTTPS ID Cloud Company Com Case Portal Login HTML and go to payment and purchases Subscription Payments without password and Touch Delete Please note that if you are increasing on the website from your L Phone you must activate the desktop version for the SUBSONThat it is a successful time Annul no duction will be made on your account from the following month if you need supplier assistance mentally please provide us with the following information in order to laugh at your account and provide more information on subscription your company number identifier Phone with indicative of the country Address Lectronic address proof of transactions if the payment t carried out with your Bancai card a copy of your bank and the fees of your bank.The latest figures for your bank card if the payment is made with your paypal a Cran capture of payment with the number of invoice available starts with if the payment t carried out with your l phone the number of the phone invoiced and a capture cran of the invoice of the phone showing the costs of company is for other questions h site not to lay this thread of discussion and we will be happy to guide you very much.Our change in emails because we need your opinion to continue with our service we invite you to fill the questionnaire which will soon arrive on the electronic address that you have used to contact us cordially Stela quipe assistance the customer company is company incorporated under the laws of with its headquarters in dublin company is the provider of companyDevice Owners in Europe New Zealand and Other Countries,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22942,64146,44805.19514,support.eu@Company.com,termination,I hereby cancel my subscription to you for chat the same date This message was sent by my Android mobile phone with GMX Mail,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22942,64156,44805.33472,support.de@Company.com,ABO termination,"Dear customer thank you very much for deciding that you have decided we hope that you are fine This email refers to your concern that the subscription, no worry I understand your concerns very well and I will do my best to offer you the best solution. Due to the data protection regulations, it is not permitted to us.Execute your Company Handy Settings Accenter Payment and Section Subscriptions and Tap on the Subscription of which Subscribe You can go from your computer to the official website. Register to HTTPS ID Cloud Company Com CAS Portal Login HTML and then you can pay Password Password Password and type.Nothing more of your account debits further information about the deactivation of Subscriptions can be found under the following link https consumer company com En support content en us if you access your online portal on our phone, please activate the desktop page first so that you can see the window payment and in.Your Company ID Telephone number with the land registration Mail Address Your concerns B Company Cloud Subscription Ndigen Company Music Subscription Subscription Subscription Subscription The Transactions If the payment is made with your bank card. Copy of your account statement with the bookings from Company SE and the finishing digits of your bank card is paid with PaySpecification of the billing number of the transaction if the payment is made with your phone The telephone number The telephone number was a screenshot of the telephone invoice that the born from Company SE shows you not to address us if we help you to continue with friendly Gru customer service. According to Irish law, the provider of Company Mobile Services R Company isand Honor ger Teb owner in and other no ones I have my subscription to you at your time. This message was sent by my Android mobile phone with GMX Mail",In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22932,64165,44805.36528,support.eu@Company.com,company support issue submit,we hope you re doing well this email is regarding your concern about the unknown charges the charges you received are likely to be related to company service or subscription you have signed up for due to privacy concerns we do not have the necessary permission to cancel subscriptions or delete accounts on behalf of our users but will do my absolute best to assist you with your inquiry by providing you the cancellation steps but if you run into any issues while following them you will also find below what information we require from you to be able to investigate if you would like to cancel your subscription please follow the guideline below from your company phone settings account center payment and purchases subscriptions and tap the service you wish to cancel the subscription for from your computer access the official website login to https id cloud company com cas portal login html and go to payment and purchases subscriptions password free payments and touch remove please be aware that if you access the online portal with your phone you should first activate the desktop version of the browser if the subscription disappears from your account it indicates that it has been canceled successfully once canceled no deduction will be made from your account from the following month onward if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address your request g cancel company cloud subscription cancel company music subscription cancel company video subscription proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us sincerely claudiu se is the provider of company mobile services to company and honor device owners in product health requests other requests contact full name hendry phone numbe contact email address sum of the issue money being taken from my account home news events products partners support copyright se,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22929,64173,44805.35139,support.eu@Company.com,,would be more than happy to assist you with your inquiry based on our understanding your issue is related to subscription that you no longer need and you would like to cancel and you are also asking who is se is the provider of company mobile services to company and honor device owners in presently our services regard queries related to your company id account or mobile services applications available on your company device to cancel your subscription please follow one of the methods below from your company phone settings account center payment and purchases subscriptions and tap the service you wish to cancel the subscription for from your computer access the official website login to https id cloud company com cas portal login html and go to payment and purchases subscriptions password free payments and touch remove please note that if you access the website from your phone you must enable desktop version for the payment and purchases tab to show up if the subscription disappears from your account it indicates that it has been canceled successfully once canceled no deduction will be made from your account starting from the next month if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with the invoice number available if the payment was made with your phone the phone number get charged and screenshot of phone bill showing the charges from se if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts for your understanding sincerely stela se is the provider of company mobile services to company and honor device owners in in deze tijden van recessie moet ik als pensionista mijn uitgaven beter controleren en kom ik uitgaven tegen die wij in het verleden hebben afgesloten en waarvan ik niet weet waar het contract voor dienden ook dit contract graag zou ik willen weten waar voor staat en mocht het mij niet meer interesseren welke stappen ik moet ondernemen om dit contract op te zeggen,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22927,64166,44805.34653,support.eu@Company.com,cancel,we hope you re doing well we are happy that you manage to cancel the subscription we will ask you more information for the refund because with the information that you provided we cant proceed with the refund please provide us the following information your company id phone number include country code email address your request g cancel company cloud subscription cancel company music subscription cancel company video subscription proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely ram se is the provider of company mobile services to company and honor device owners in cancel so much for your quick reply have cancelled the subscription now refund details could you please refund monies taken from my paypal account sent from my company phone we hope you re doing well this email is regarding your concern about cancelling your subscription and receiving the refund due to privacy concerns we do not have the necessary permission to cancel subscriptions on behalf of our users but will do my absolute best to assist you with your inquiry by providing you the cancellation steps but if you run into any issues while following them you will also find below what information we require from you to be able to investigate please follow the next guideline to solve your issue from your company phone settings account center payment and purchases subscriptions and tap the service you wish to cancel the subscription for from your computer access the official website login to https id cloud company com cas portal login html and go to payment and purchases subscriptions password free payments and touch remove please note that if you access the website from your phone you must enable desktop version for the payment and purchases tab to show up if the subscription disappears from your account it indicates that it has been cancelled successfully once cancelled no deduction will be made from your account from the following month onward regarding the refund please provide us the following information your company id phone number include country code email address your request g cancel company cloud subscription cancel company music subscription cancel company video subscription proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely ram se is the provider of company mobile services to company and honor device owners in,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22923,64294,44805.49722,support.it@Company.com,company support issue submit,"Dear Thank you for contacting InA we would like to charge that the charges are not connected to his ID Company please contact the bank who issued the credit card for further assistance since suspicious activities have been detected in the meantime we have refunded euro and euro she receives the money on her account within working days if I had to have further questions contact us by answering this email we will be happy to help you cordial greetings your team.If a company set up according to Irish laws based if the Company Furniture Service Provider for owners of Company Honor devices in other Support Netherlands Insue Submit are not active subscriptions, much less transactions carried out but as can be seen from the attached account attached on the date has charged on my account in the amount in the arch of Min equal to about my company area not even the credit card on which I was charged as a state.I have never accepted various conditions I request explanations refund I await response in the following data for insights ID email, request cancellation subscriptions if active reimbursement deletion of data recorded in your archives sent by Outlook from envoy on Wednesday August Object Support Import Impport Insue dear this email concerns his concern for unknown charges to be happy to assist it in his request to do my best to help you are probably linked to a service.A Company subscription that you have signed if you want to cancel subscription follow the directions below by the company Company Settings Centro Account Payments Payments Purchase subscriptions Tap the service for which you want to cancel from the computer access to the official website access https ID Cloud Company COM CAS Portal Login HTML HTML Payments Purchases Subscriptions Payments without password Remove Remove if you access the online portalActivating the desktop version of the browser first if subscription disappears from your account it means that it was successfully canceled once canceled will not be made deductions from the account from the following month if you need further assistance please provide us to provide us with the following information to investigate your account Provide more information on the subscription your ID Company including telephone number of the Code of the Mail Address the request for example cancellation of the Company Cloud subscription cancellation of the subscription cancellation of the subscriptionCompany Music cancellation of the Company subscription video proof of transactions if the payment has been made with the bank card a copy of the bank account extract that reports the charges made by if the latest figures of the bank card if the payment was made with Paypal a payment screen with the available transaction invoice if the payment was made with the phone the telephone number that was charged with the telephone bill that shows the chargescarried out by if if you have further questions, do not hesitate to answer this email we will be happy to help you resolve your doubts we would appreciate your feedback on our exchange of emails as we need your contribution to continue improve our service so we invite you to fill in the survey that you will soon arrive at the email address that you used to contact us cordial greetings your team at Company if a company established according to the Irish lawsSupplier of Company mobile services for owners of Company Honor devices in other Country Country Support Issue Submit Product Company ID Requests Security Concerns or Account Compromised Contact Full Name Phone Numbe Contact email Address Sum of the Issue I received unauthorized charges The non -subscription active on my ID I ask for reimbursement of cancellation of personal data.Events Products Partners Support Copyright Se",In-App Purchase / Unauthorised charges- bank account,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22901,64187,44805.36181,support.de@Company.com,Display subscription,"Dear customer thank you the provision of the requested information I would like to thank you your patience in this long process and I apologize that you are still waiting for a bit more we will be very collaboration with our specialized team.Services R Company and Honor Ger Teb owner in and others in the other I do not do this subscription immediately it is shown.Subscription to the NDE, unfortunately, we do not have the necessary permission subscriptions on behalf of our users.Payment and single Subscriptions and tap on the service of which Subscription You can contact the official website from your computer. At HTTPS ID Cloud Company Com CAS Portal Login HTML and go to payments and in -step Subscription Password payments and Tap Depending on your mobile phone from your cell phone from the desktop versionActivate so that the tab payments and a single tab is displayed if the subscription disappears from your account. This means that it has been successfully examined after the following month nothing will be debited from your account if you have further help, please give us the following information so that we can use your account and further information about the subscription to provide your companySubscription Ndigen Company Music Subscription Ndigen Company Video Subscription The Transactions If the payment is made with your bank card. Copy of your account statements with the debit from SE and the final digits of your bank card If the payment is made with your PayPal, payment with the number of the transaction calculation The phone number has been loadedScreenshot of the telephone bill of the born from se shows us very much about your feedback for our email exchange because we look forward to your input to improve our service. We therefore invite you to make the survey that you will receive in RZE via the email address that you have used to contact us if you have further questions you will be happy to help you on this email and will be happy to help you.Company Incorporated Under the Laws of With Its Headquarters in SE is the provider of Company Mobile Services to Company and Honor Device Owners in Europe Canada New Zealand and Other Countries Abo Ndige I hereby I have this subscription with immediate effect",In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22901,64223,44805.40347,support.de@Company.com,Display subscription,Dear customer I thank you your patience in this long process and I apologize to you the waiting time our internal team told me that the transaction a r the GSPACE month subscription on the account was we have issued the last amount and in this case you will lose access to the paid functions of the app and no further born will not be collected if we will help you to continue to help you with itFriendly GRU customer service The SE is a society under Irish law based in SE is the provider of Company Mobile Services R Company and Honor Ger Teb owner in and others,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22819,64233,44805.41944,support.eu@Company.com,Order cancel.,for your patience after an investigation we have found that the purchase was made for cloud subscription active on account linked to we suggest you login using your phone numbe go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us for further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in can el order for your email have been able to follow your instructions to subscriptions password free payments but there is no remove button nothing comes on the screen to click on please advise further kind regards welsh get outlook for android can el order we truly apologize for any misunderstanding in our previous interactions regarding your request to cancel an order subscription will gladly walk you through the process on how to cancel any payment subscription on your account since we do not have the necessary permission to cancel on behalf of our users go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window if you have any further issues cancelling it or any other questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely cristiana se is the provider of company mobile services to company and honor device owners in can el order regarding my recent enquiry about cancelling my order don know how to get sky tone am not familiar with this would appreciate more support in this matter kind regards welsh get outlook for android can el order we hope you re doing well this email is regarding your concern about canceling your order worry will do my best to solve your problem you can cancel an order that has not been activated or expired by going to skytone me order available touch the order you want to cancel and touch cancel order the payment amount will be refunded you can cancel an order that has been activated or expired if you don succeed please come back with an email and will transfer your case to our internal team we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely silvia se is the provider of company mobile services to company and honor device owners in can el order would like to cancel the order above please can you let me know what need to do kind regards welsh get outlook for android,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22819,64310,44805.52083,support.eu@Company.com,Order cancel.,when try to do this is tells me that the account is invalid or unsupported this is quite frustrating in order to cancel p dire debit please advise get outlook for android can el order for your patience after an investigation we have found that the purchase was made for cloud subscription active on account linked to we suggest you login using your phone numbe go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us for further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22819,64431,44805.66319,support.eu@Company.com,Order cancel.,for your patience m really sorry for all this inconvenience that you have passed through am glad to announce you that we have issued refund for the last payment and with the refund your subscription will be automatically canceled so no more charges will be made in the future you will have the possibility to se the refund within working days in your bank account we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in can el order when try to do this is tells me that the account is invalid or unsupported this is quite frustrating in order to cancel p dire debit please advise get outlook for android,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22819,64453,44805.69028,support.eu@Company.com,Order cancel.,get outlook for android can el order for your patience m really sorry for all this inconvenience that you have passed through am glad to announce you that we have issued refund for the last payment and with the refund your subscription will be automatically canceled so no more charges will be made in the future you will have the possibility to se the refund within working days in your bank account we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22635,64442,44805.67569,support.eu@Company.com,c,would like to follow up to your case raised on you have stated that you would like to cancel your subscription unfortunately we are not allowed to delete accounts and subscriptions on behalf of our customers due to privacy policy however you can unsubscribe at any time following these steps from your computer access the official website login to https id cloud company com cas portal login html and go to account security payment and purchases subscriptions password free payments and touch remove please note that if you access the website from your phone you must enable desktop version for the payment and purchases tab to show up if the subscription disappears from your account it indicates that it has been canceled successfully once canceled no deduction will be made from your account starting from the next month if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in i don have this phone anymore can cancel my payments please sent from my iphone would be more than happy to assist you with your inquiry in order to give you the best solution could you please clarify your request with following information your company id problem details when did the problem occur company id registration country settings company id settings about screenshot of the issue hms company mobile services go to settings company id settings about company cloud version settings company id cloud settings about emui version settings company id settings about and we will be glad to help you anytime for your understanding sincerely alexia se is the provider of company mobile services to company and honor device owners in sent from my iphone,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
22607,64288,44805.48889,support.it@Company.com,company support issue submit,"Thank you for your patience, we confirm that some suspicious activities have been detected, we inform you that we have refunded Eurox to receive the money on your current account within working days, please contact the issuer bank for further assistance we are sorry that you had to face this unpleasant situation for further questions do not hesitate to answer this email we will be happy to help her resolve her doubts we would also appreciate her feedback on our exchange of email as we needOf his contribution to continue improve our service, therefore, we invite you to fill in the survey that soon receives at the email address from which cordial greetings have contact us with your team to Company if a company set up according to Irish laws with Dublin Ireland home if the supplier of Company mobile services for the owners of Company Honor devices in Europe Canada Australia New Zealand other countries sent by Libero Mail for Android August PM.For contact us, we have not been able to find these payments in our system as they are not connected to the account company ID Michele Libero could give that the amounts have been charged by in the screenshot we are unable to see it if you were charged by the pray to click on one of these payments to see details, for example, the transaction number, etcusing for inconveniences that this process as well as,This email cordial greetings your team to Company if a company established according to Irish laws with Dublin Ireland SEATS if the supplier of Company mobile services for owners of Company Honor devices in Europe Canada Australia New Zealand other countries The Last Number of My Card sent by Libero Mail For Android Monday AM DALE WE HOPE YOU REING WELL THIS EMail Email Email is Regarding Your Concen.About the Unknown Charges ll Be More Than Happy To Assist You With Your Inquiry And Will ABSOLUTE BEST TO HELP The Charges You Received Are Likely to Be Related to Company Service OR Subscribing You Have Signed Up For Judging By The Price This is Likely Company Cloud Subscription SubscriptionIf you would like to Cancel Your Subscription Pleas Follow The Guideline Below from Your Company Phone Settings Account Center Payment And Purchases Subscriptions and Tap The Service You Wish to Cancel The Subscription For From Your Access The Official Website Login To HTTPS IDD Cloud Company COM COM CASPortal Login Html and Go To Payment and Purchases Subscriptions Password Free Payments and Touch Remove Please Be Aware That If You Access The Online Portal With Your Phone You Should First Activate The Desktop Version of the Browser If the Subscription Disappears from Your Account it indicates that ThatIt has been canceled subsequent Once Canceled No Deduction Will Be Made From Your Account From The Following Month Onward If You Need Further Assistance PLEAS TRY THE Following Investigation To Investigate Your Account and Provide More Information Around the Subscription Your Company Id Phone Number includesCountry Code Email Address Your Request G Cancel Company Cloud Subscription Cancel Company Music Subscription Cancel Company Subscription Proof of Transactions If the Payment Was Made With Your Bank Card Copy of Your Bank statement Showing The Charges from Se and The Last Digits of Your Bank Card IF Card IF ThePayment was made with your Paypal Screenshot of Payment With Transaction Invoice Number Available If the Payment Was Made With Your Phone The Phone Number Get Challe Screenshot of Phone Bill Showing The Charges From Seve Any Further Questions Plese Feel Free To ReplyTo this Email Thread And We Will Be Happy To Walk You Through Your Doubts Sincerely Se is the Provider of Company Mobile Services to Company and Honor Device Owners in Product in App Purchase Requests Unusual Activity or Unauthorized Charges Contact Full Name Phone Numbe Contract Address AddressCompany ID Account HW Michele Libero It Sum of the Issue Have Seen On My Card Bill Charge of For Times Wothout Authorization Home News Events Products Products Partners Support Copyright SE",In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,Suggestion,Payment,Subscription cancellation
